helpful_vote,location,published_month,published_day,level,interval_date,user_trip_type,hotel_sleep_quality,hotel_service,hotel_value,hotel_rooms,hotel_cleanliness,hotel_location,location_id,hotel_id
0,RN,2,23,0.099,22,c1,0,0,0,0,0,0,303518,2517164
0,SP,2,23,1.099,22,c1,4,5,4,4,5,5,303631,816292
0,PR,2,23,0.099,22,c3,4,4,5,4,4,5,303441,350760
0,SP,2,23,-1.901,22,c3,2,4,2,2,4,3,303631,299395
0,SP,2,23,-2.901,22,c5,0,0,0,0,0,0,303631,595121
2,MG,2,23,-0.901,53,c3,3,4,2,3,4,4,303374,2482490
3,CE,2,23,1.099,53,c4,0,0,0,0,0,0,303293,2562541
3,CE,2,23,-1.901,22,c1,0,0,0,0,0,0,303293,482127
1,CE,2,23,-0.901,53,c5,0,0,0,0,0,0,303293,1803766
0,SP,2,23,1.099,22,c3,0,0,0,0,0,0,303631,306589
1,BA,2,23,0.099,22,c1,4,4,3,4,4,3,303272,306855
0,PR,2,23,0.099,53,c4,5,5,5,5,5,5,303441,503424
2,RJ,2,23,1.099,22,c1,5,5,5,5,5,5,303506,3508509
1,BA,2,23,-0.901,22,c3,4,3,5,4,4,5,303272,2165834
5,RJ,2,23,0.099,22,c3,4,4,4,4,4,5,303506,305503
0,SP,2,23,1.099,22,c4,5,5,4,5,5,5,303631,300815
0,RJ,2,23,-0.901,53,c4,2,4,3,3,3,4,303506,1419828
0,RJ,2,23,-2.901,22,c2,2,1,2,2,2,4,303506,305482
0,SP,2,23,1.099,22,c4,5,5,5,5,5,5,303631,300797
3,SP,2,23,0.099,22,c2,5,5,3,4,4,4,303631,1077452
0,SP,2,23,-0.901,53,c2,4,4,4,4,4,4,303631,300797
1,PR,2,23,0.099,22,c4,4,4,4,4,4,5,303441,299376
1,BA,2,23,1.099,22,c5,4,5,4,4,5,4,303272,653336
1,SP,2,23,1.099,22,c3,4,4,4,5,4,5,303631,319936
0,RN,2,23,0.099,22,c3,4,4,4,4,4,4,303518,1024797
0,MG,2,23,0.099,53,c4,4,4,4,5,4,4,303374,5961647
0,MG,2,23,0.099,22,c5,4,4,3,4,3,3,303374,306974
0,RJ,2,23,0.099,22,c4,5,4,4,4,4,4,303506,1541617
1,MT,2,23,-1.901,22,c3,0,0,0,0,0,0,488170,1969889
1,SP,2,23,-1.901,53,c4,3,2,1,2,1,4,303631,1540149
0,RJ,2,23,0.099,22,c5,5,4,4,4,5,5,303506,301845
3,DF,2,23,-1.901,22,c3,3,3,1,2,3,4,303322,307915
0,CE,2,24,0.099,23,c1,3,3,4,5,5,5,303293,301490
1,SP,2,24,0.099,23,c3,4,4,4,4,4,5,303631,4353804
1,RN,2,24,0.099,23,c1,0,0,0,0,0,0,303518,456000
1,MG,2,24,1.099,23,c5,5,5,5,5,5,5,303374,299435
1,SP,2,24,-1.901,23,c3,4,2,3,2,3,4,303631,580879
0,MG,2,24,1.099,23,c3,5,5,5,5,5,5,303374,299410
0,RJ,2,24,0.099,54,c3,5,4,4,5,5,4,303506,1595593
0,DF,2,24,-0.901,54,c2,3,4,3,3,3,5,303322,4510872
0,RJ,2,24,0.099,23,c5,0,0,0,0,0,0,303506,1595593
0,BA,2,24,-0.901,23,c4,3,3,3,3,4,5,303272,1205288
0,RS,2,24,0.099,23,c3,3,4,4,4,4,4,303546,626939
0,RJ,2,24,1.099,23,c4,5,5,5,5,5,5,303506,587348
3,MG,2,24,-0.901,54,c2,0,0,0,0,0,0,303374,3603390
0,RJ,2,24,0.099,23,c5,3,3,3,4,4,4,303506,587348
0,DF,2,24,1.099,23,c3,5,5,5,5,5,5,303322,1178160
0,RJ,2,24,1.099,23,c5,5,5,5,4,5,5,303506,311199
0,DF,2,24,0.099,23,c3,4,4,3,4,4,5,303322,299442
0,SP,2,24,0.099,23,c1,4,5,5,5,5,5,303631,307523
1,RS,2,24,-2.901,23,c3,0,0,0,0,0,0,303546,3577676
0,SP,2,24,1.099,23,c3,5,5,5,5,5,5,303631,302699
0,PR,2,24,-1.901,23,c1,0,0,0,2,0,0,303441,1092797
0,MT,2,24,-0.901,23,c1,3,4,3,3,4,3,488170,2009559
0,SP,2,24,0.099,23,c4,4,5,3,4,4,5,303631,300816
0,SP,2,24,1.099,54,c5,5,5,3,5,5,4,303631,300826
1,RJ,2,24,1.099,54,c5,5,5,4,5,5,5,303506,1421790
1,DF,2,24,-0.901,23,c3,3,4,2,4,1,5,303322,1179587
0,SP,2,24,0.099,23,c3,5,4,4,5,5,5,303631,1026615
0,SP,2,24,-1.901,23,c4,2,3,3,2,3,3,303631,2176094
0,SP,2,24,0.099,23,c4,5,5,5,4,4,3,303631,5269975
0,PR,2,24,1.099,23,c5,4,3,4,5,5,5,303441,498833
4,PE,2,24,0.099,23,c1,3,5,3,3,4,5,304560,1126224
0,SP,2,24,1.099,23,c3,4,5,4,5,5,5,303631,302691
0,SP,2,24,0.099,23,c4,3,4,3,4,4,4,303631,302691
5,PR,2,24,-0.901,23,c3,5,4,4,5,5,5,303441,300683
1,BA,2,24,0.099,23,c2,3,5,4,4,4,3,303272,4162078
1,RN,2,24,0.099,54,c4,5,5,3,4,1,5,303518,591573
0,PE,2,24,1.099,23,c4,5,4,3,4,5,3,304560,305960
0,PR,2,24,0.099,23,c3,0,0,0,0,0,0,303441,501230
0,CE,2,24,0.099,23,c4,4,5,5,5,4,5,303293,1736298
0,SP,2,24,0.099,23,c4,2,4,4,3,3,5,303631,312982
1,CE,2,24,0.099,23,c1,4,5,4,4,4,5,303293,307468
0,PE,2,24,-0.901,54,c3,3,4,3,3,4,3,304560,305960
0,RN,2,24,1.099,54,c1,4,5,4,5,5,5,303518,591573
1,CE,2,24,0.099,23,c1,4,5,4,4,4,5,303293,307468
0,DF,2,24,0.099,23,c3,4,5,3,4,4,5,303322,307051
0,BA,2,24,-0.901,23,c1,0,0,0,0,0,0,303272,1082052
1,RN,2,24,-0.901,23,c4,4,4,1,4,2,2,303518,1077972
0,RN,2,24,0.099,54,c4,4,3,4,3,1,5,303518,591573
0,MT,2,24,-0.901,23,c3,0,0,0,0,0,0,488170,1957568
0,BA,2,24,-0.901,23,c3,5,3,4,4,5,5,303272,300919
4,PE,2,24,1.099,54,c3,5,4,5,5,5,5,304560,481961
1,SP,2,24,0.099,23,c3,4,5,4,4,4,4,303631,301518
0,DF,2,24,0.099,23,c3,3,4,4,4,4,5,303322,2265397
0,RJ,2,24,1.099,23,c1,4,5,3,3,4,5,303506,305737
0,MG,2,24,0.099,23,c1,4,4,4,4,4,5,303374,4422206
0,SP,2,24,0.099,23,c3,3,5,3,4,5,4,303631,306588
0,MG,2,24,0.099,23,c1,4,5,4,4,4,5,303374,4422206
0,MG,2,24,1.099,23,c2,5,5,4,5,5,5,303374,307446
0,RN,2,24,0.099,23,c3,4,4,5,4,4,4,303518,2277726
0,PR,2,24,0.099,23,c1,0,0,0,0,0,0,303441,299417
0,PR,2,24,0.099,23,c5,4,4,4,3,3,4,303441,299417
0,SP,2,24,0.099,23,c3,5,3,4,5,4,5,303631,302369
0,BA,2,24,0.099,23,c5,5,5,5,4,4,5,303272,299452
0,RJ,2,24,-0.901,23,c3,3,4,2,3,3,4,303506,305665
0,SP,2,24,0.099,23,c3,0,0,0,0,0,0,303631,1872423
0,BA,2,24,0.099,23,c1,5,5,5,4,5,4,303272,299452
0,MT,2,24,-0.901,23,c3,0,0,0,0,0,0,488170,1862258
0,RN,2,24,1.099,54,c4,5,5,4,5,5,5,303518,1230121
0,SP,2,24,-1.901,23,c5,2,3,3,3,1,4,303631,4766303
0,RS,2,24,0.099,23,c1,4,3,5,4,4,5,303546,1849346
0,MT,2,24,1.099,23,c1,5,5,5,5,5,5,488170,2507523
1,AM,2,24,1.099,23,c3,5,5,4,5,4,5,303235,312548
0,SP,2,24,0.099,23,c3,5,4,4,4,4,5,303631,300822
0,PR,2,24,0.099,23,c1,5,4,3,5,5,4,303441,1015562
1,DF,2,24,0.099,54,c4,5,4,4,5,3,4,303322,4828000
0,AM,2,24,0.099,23,c1,4,4,3,3,4,4,303235,312548
0,SP,2,24,0.099,23,c3,4,4,4,4,4,5,303631,1136633
0,SP,2,24,-1.901,23,c3,3,1,4,3,1,5,303631,300799
0,SP,2,24,0.099,23,c3,4,5,3,5,4,5,303631,300799
0,SP,2,24,-0.901,23,c3,0,0,0,0,0,0,303631,4492761
2,MG,2,24,0.099,54,c3,4,4,4,4,4,5,303374,1213976
1,SP,2,24,0.099,23,c1,4,4,5,3,4,5,303631,2667556
0,SP,2,24,1.099,23,c5,4,5,4,4,4,5,303631,656368
0,SP,2,24,-0.901,54,c3,0,0,0,0,0,0,303631,324516
0,SP,2,24,1.099,23,c3,5,5,5,5,5,5,303631,307493
0,SP,2,24,1.099,23,c3,5,5,5,5,5,5,303631,1897870
3,RN,2,24,0.099,54,c5,4,4,5,4,4,4,303518,5777095
0,PE,2,24,-0.901,23,c1,2,4,4,2,3,5,304560,305953
1,DF,2,24,0.099,23,c3,5,5,4,5,5,5,303322,5225677
2,CE,2,24,0.099,23,c4,4,5,4,5,5,5,303293,501231
0,RJ,2,24,0.099,23,c4,5,5,5,5,5,4,303506,535722
0,SP,2,24,0.099,23,c3,5,4,4,5,5,5,303631,300803
0,RJ,2,24,1.099,23,c3,5,5,5,5,5,5,303506,3948405
0,RJ,2,24,1.099,23,c2,5,5,5,5,4,5,303506,3948405
0,RJ,2,24,0.099,23,c5,4,5,4,5,4,4,303506,3948405
0,PR,2,24,1.099,23,c1,5,5,5,5,5,5,303441,455390
1,PR,2,24,0.099,23,c3,4,4,4,4,4,4,303441,2639864
1,PR,2,24,-0.901,23,c1,4,4,3,4,5,4,303441,2639864
0,MT,2,24,1.099,23,c5,5,5,4,5,5,5,488170,481327
0,RN,2,24,-1.901,54,c3,4,3,3,3,1,5,303518,1196417
0,RJ,2,24,-0.901,23,c4,2,1,3,3,4,5,303506,671416
0,PR,2,24,0.099,23,c1,4,4,3,3,3,5,303441,2691371
2,CE,2,24,0.099,54,c4,4,4,4,4,4,5,303293,455237
6,PE,2,24,0.099,23,c1,4,4,4,5,2,4,304560,545647
0,SP,2,24,0.099,54,c3,4,4,3,4,3,4,303631,1862286
0,RJ,2,24,0.099,23,c5,4,5,5,4,4,3,303506,307946
1,RJ,2,24,1.099,23,c4,5,5,5,5,5,5,303506,304329
0,RN,2,24,-0.901,23,c3,3,4,4,3,3,4,303518,4373482
1,RN,2,24,-0.901,23,c3,3,4,3,3,4,4,303518,2406904
0,MG,2,24,0.099,54,c3,5,5,3,4,4,4,303374,307047
0,SP,2,24,1.099,23,c1,0,0,0,0,0,0,303631,2015701
0,RJ,2,24,1.099,23,c4,5,5,5,5,5,5,303506,4454170
0,SP,2,24,-0.901,23,c3,4,4,4,4,4,5,303631,2096508
0,PR,2,24,0.099,23,c4,4,4,4,4,4,4,303441,1156590
1,RJ,2,24,0.099,54,c5,0,4,4,4,4,4,303506,6226990
1,RJ,2,24,0.099,54,c3,4,4,4,4,4,4,303506,6226990
0,RN,2,24,-0.901,23,c4,2,3,3,2,3,3,303518,316887
0,RN,2,24,0.099,23,c1,0,0,0,0,0,0,303518,5121686
1,BA,2,24,-1.901,23,c4,3,4,4,3,2,3,303272,306824
0,RJ,2,24,-0.901,23,c5,0,0,0,0,0,0,303506,2039629
0,BA,2,24,1.099,23,c1,5,5,3,5,5,5,303272,306815
0,BA,2,24,1.099,23,c4,5,5,4,5,4,5,303272,3482881
1,RJ,2,24,0.099,23,c4,4,5,4,3,4,5,303506,305738
0,SP,2,24,-0.901,23,c3,4,3,3,3,3,5,303631,1595112
0,RJ,2,24,0.099,23,c1,3,5,3,4,4,5,303506,506898
0,RJ,2,24,0.099,54,c1,5,5,4,5,5,5,303506,794726
0,AM,2,24,-0.901,23,c3,5,1,4,4,3,3,303235,1803599
0,RJ,2,24,0.099,23,c1,5,4,4,4,4,5,303506,3253506
0,RJ,2,24,0.099,23,c2,0,0,0,0,0,0,303506,794726
0,BA,2,24,0.099,54,c3,5,4,4,5,4,4,303272,3723986
0,RJ,2,24,0.099,23,c3,4,5,4,4,4,4,303506,1135413
0,RJ,2,24,-0.901,23,c3,4,4,3,3,3,4,303506,4060382
1,SP,2,24,-2.901,23,c5,1,1,1,1,1,4,303631,1600341
0,SP,2,24,0.099,54,c3,3,4,3,3,4,4,303631,305460
1,MG,2,24,0.099,54,c5,5,5,5,5,5,5,303374,1880201
0,PR,2,24,-0.901,23,c3,3,5,3,3,4,3,303441,307022
5,PE,2,24,0.099,54,c2,5,4,4,4,4,4,304560,1211568
0,RJ,2,24,1.099,54,c5,5,5,3,5,5,5,303506,305448
0,RJ,2,24,0.099,23,c1,0,0,0,0,0,0,303506,305448
0,CE,2,24,0.099,23,c4,4,5,4,3,5,3,303293,307206
0,RS,2,24,-0.901,54,c2,3,4,3,3,3,4,303546,306295
0,RS,2,24,0.099,54,c1,5,5,4,5,5,3,303546,1752259
1,RJ,2,24,0.099,23,c5,4,4,5,4,4,5,303506,3162196
0,MT,2,24,0.099,23,c3,4,4,5,3,4,4,488170,1019086
1,RJ,2,24,1.099,23,c2,5,5,5,5,5,5,303506,3162196
1,SP,2,24,-0.901,23,c4,4,4,4,3,4,4,303631,3690251
1,MG,2,24,0.099,23,c3,5,5,4,3,5,5,303374,1888099
0,CE,2,24,-0.901,23,c3,3,5,3,3,3,5,303293,3169906
0,RN,2,24,-0.901,23,c3,2,3,2,3,4,3,303518,1727963
0,PR,2,24,0.099,54,c1,4,5,3,4,4,5,303441,307231
0,RS,2,24,0.099,23,c2,5,5,4,5,5,5,303546,463963
0,RJ,2,24,-0.901,54,c5,4,2,3,5,4,5,303506,2553630
0,CE,2,24,-0.901,23,c5,3,4,3,3,3,3,303293,301492
0,MG,2,24,0.099,23,c2,4,4,4,4,4,4,303374,2339751
0,MG,2,24,1.099,23,c4,4,5,4,4,4,4,303374,301706
0,SP,2,24,0.099,23,c2,2,5,5,4,4,5,303631,300804
0,RJ,2,24,0.099,23,c1,5,3,5,4,5,5,303506,1164928
0,MG,2,24,0.099,23,c3,4,5,4,4,4,5,303374,2339751
2,SP,2,24,-1.901,23,c4,3,1,2,4,2,4,303631,300804
0,SP,2,24,1.099,23,c3,5,4,5,5,5,5,303631,306679
0,MG,2,24,0.099,54,c5,3,4,5,4,4,4,303374,2339751
0,RJ,2,24,0.099,23,c5,3,4,2,3,3,4,303506,2039629
0,MG,2,24,1.099,23,c4,4,4,4,3,3,4,303374,1979086
0,MG,2,24,0.099,23,c1,4,5,4,4,4,5,303374,2339751
1,SP,2,24,0.099,23,c5,4,4,4,4,3,4,303631,2509100
1,CE,2,24,0.099,54,c4,4,3,3,4,3,3,303293,307216
0,SP,2,24,1.099,23,c5,5,5,3,5,5,5,303631,301633
2,CE,2,24,1.099,23,c1,5,5,4,5,5,5,303293,307216
1,RJ,2,24,1.099,23,c4,5,5,4,5,5,5,303506,301505
2,PE,2,24,1.099,23,c4,5,5,5,5,5,5,304560,305959
3,RN,2,24,0.099,23,c1,4,4,4,4,4,4,303518,599310
0,MG,2,24,-0.901,54,c3,5,4,4,4,5,5,303374,2053675
0,DF,2,24,-0.901,23,c3,0,0,0,0,0,0,303322,2441512
0,SP,2,24,-0.901,23,c3,0,0,0,0,0,0,303631,953626
1,SP,2,24,0.099,23,c2,3,4,5,3,3,5,303631,4931581
0,SP,2,24,1.099,23,c4,5,5,5,5,5,5,303631,299968
3,MG,2,24,1.099,23,c4,3,5,5,4,5,5,303374,4357961
0,BA,2,24,0.099,23,c3,4,3,4,4,5,5,303272,2177242
0,CE,2,24,-1.901,23,c2,0,4,2,2,0,4,303293,299389
1,MG,2,24,0.099,23,c1,5,5,4,4,3,4,303374,3198916
0,PR,2,24,-0.901,54,c1,3,3,4,3,3,3,303441,634800
0,BA,2,24,1.099,23,c3,5,5,5,5,5,3,303272,2177242
1,RJ,2,24,0.099,23,c5,5,5,4,4,5,4,303506,2526169
0,RJ,2,24,-0.901,54,c4,4,5,3,4,4,3,303506,304506
0,BA,2,24,0.099,23,c4,4,4,3,4,4,4,303272,2177242
0,SP,2,24,0.099,23,c2,4,5,5,5,5,3,303631,5552518
1,PR,2,24,0.099,23,c1,5,4,4,5,5,4,303441,350760
1,RS,2,24,0.099,23,c2,5,4,4,5,4,5,303546,300792
0,MG,2,24,-0.901,23,c3,0,0,0,0,0,0,303374,299459
1,RJ,2,24,1.099,23,c1,5,5,4,5,5,5,303506,1200117
0,SP,2,24,0.099,23,c4,4,4,5,3,4,5,303631,1238931
1,RN,2,24,0.099,23,c3,5,5,3,5,4,4,303518,614484
3,BA,2,24,-1.901,23,c3,2,2,2,2,1,4,303272,312120
0,SP,2,24,1.099,23,c5,5,5,5,5,5,5,303631,5551404
0,BA,2,24,1.099,23,c4,5,5,5,5,5,5,303272,299387
1,RJ,2,24,-0.901,23,c5,4,0,3,3,2,2,303506,2470877
0,SP,2,24,1.099,23,c3,5,5,4,4,5,3,303631,5551404
0,BA,2,24,1.099,23,c3,4,4,4,4,4,5,303272,299387
1,CE,2,24,1.099,23,c2,5,5,4,5,5,5,303293,307467
0,SP,2,24,0.099,54,c1,4,3,4,3,4,4,303631,1238931
0,BA,2,24,-0.901,23,c4,3,5,5,3,4,5,303272,1185704
0,CE,2,24,0.099,23,c5,5,5,4,5,5,5,303293,1738222
0,CE,2,24,0.099,23,c3,4,4,4,4,4,4,303293,1183214
9,MG,2,24,0.099,23,c1,0,0,0,0,0,0,303374,311206
0,DF,2,24,1.099,23,c5,5,5,4,5,5,5,303322,1212748
0,DF,2,24,1.099,54,c5,5,5,5,5,5,5,303322,2423511
0,DF,2,24,0.099,54,c4,4,4,4,4,4,4,303322,307068
1,PR,2,24,-0.901,23,c4,3,5,5,3,3,5,303441,1210030
0,PR,2,24,1.099,23,c3,4,5,3,4,4,5,303441,503424
1,RJ,2,24,0.099,23,c3,3,3,4,3,4,4,303506,3508509
0,SP,2,24,0.099,54,c4,4,4,4,3,3,4,303631,1109375
0,RN,2,24,-0.901,23,c4,0,0,0,0,0,0,303518,455998
0,SP,2,24,0.099,23,c3,5,4,3,4,5,5,303631,306521
0,RJ,2,24,1.099,54,c1,5,5,3,5,5,5,303506,301412
2,PE,2,24,-0.901,23,c5,4,4,3,3,4,5,304560,599186
1,SP,2,24,-0.901,23,c1,3,2,3,3,4,5,303631,306591
0,CE,2,24,0.099,23,c5,5,4,4,4,5,5,303293,2272157
0,PR,2,24,0.099,23,c3,5,4,4,4,4,5,303441,299376
2,MT,2,24,-0.901,54,c3,3,3,4,3,3,3,488170,4724435
3,RJ,2,24,1.099,23,c5,3,4,4,5,5,5,303506,6351841
2,RJ,2,24,-0.901,54,c1,3,5,3,2,3,5,303506,1109157
2,PE,2,24,0.099,23,c1,4,4,4,4,4,5,304560,599186
0,SP,2,24,0.099,23,c5,4,4,5,4,4,5,303631,300797
0,RJ,2,24,0.099,23,c4,4,4,4,4,4,4,303506,1156588
0,PE,2,24,-1.901,23,c3,3,1,2,1,3,4,304560,1048833
0,RN,2,24,1.099,23,c4,5,5,5,5,5,4,303518,1024797
0,MG,2,24,1.099,23,c4,5,4,5,5,5,5,303374,5961647
0,SP,2,24,1.099,23,c3,3,5,5,5,5,5,303631,299409
0,SP,2,24,1.099,54,c3,5,5,5,5,5,5,303631,299409
1,RJ,2,24,0.099,23,c3,4,4,4,4,4,4,303506,307967
3,PE,2,24,1.099,23,c4,5,5,5,5,5,5,304560,305982
0,PE,2,24,0.099,23,c1,0,0,0,0,0,0,304560,305982
0,RJ,2,25,0.099,24,c1,5,4,3,4,3,4,303506,301845
0,DF,2,25,0.099,24,c3,5,5,4,4,4,4,303322,307069
0,RJ,2,25,0.099,24,c4,4,3,3,4,4,5,303506,305466
0,PR,2,25,0.099,24,c3,5,4,3,5,5,5,303441,307230
0,RJ,2,25,1.099,24,c1,0,0,0,0,0,0,303506,1595593
0,BA,2,25,1.099,24,c4,4,4,4,5,4,5,303272,1205288
0,DF,2,25,0.099,24,c1,5,3,5,4,5,5,303322,1178160
0,RJ,2,25,0.099,55,c3,4,4,4,4,4,4,303506,587348
0,SP,2,25,0.099,55,c3,4,4,4,4,4,4,303631,300813
1,CE,2,25,1.099,24,c1,5,5,4,5,5,5,303293,307475
0,SP,2,25,0.099,24,c1,4,4,4,4,4,4,303631,306275
1,RJ,2,25,-2.901,24,c5,3,1,1,1,1,5,303506,305748
0,RN,2,25,-0.901,24,c3,4,3,4,4,3,4,303518,1211583
0,RJ,2,25,1.099,24,c1,5,4,4,4,4,5,303506,1157491
0,RS,2,25,1.099,24,c3,5,5,4,5,5,4,303546,300793
0,RS,2,25,0.099,24,c4,5,5,4,5,5,4,303546,300793
0,SP,2,25,1.099,24,c1,5,4,5,5,5,3,303631,1026615
1,RJ,2,25,-0.901,55,c5,5,5,2,4,5,3,303506,3874751
0,SP,2,25,-1.901,24,c5,4,1,2,4,5,3,303631,302691
9,RJ,2,25,0.099,24,c4,4,4,4,2,4,5,303506,305863
1,SP,2,25,1.099,24,c4,5,3,4,5,3,4,303631,312982
1,RS,2,25,-0.901,24,c5,4,4,4,3,3,4,303546,1832492
0,DF,2,25,1.099,24,c3,5,4,3,5,5,5,303322,307051
1,RJ,2,25,0.099,24,c4,5,3,5,5,5,5,303506,536032
0,RN,2,25,1.099,55,c4,5,5,5,5,5,4,303518,591573
1,RN,2,25,1.099,55,c4,5,4,4,5,5,4,303518,456150
0,PE,2,25,0.099,55,c3,4,4,3,4,4,4,304560,305960
0,SP,2,25,-0.901,24,c2,5,5,4,3,3,5,303631,1626228
4,RJ,2,25,-0.901,55,c5,2,5,1,2,2,1,303506,2279079
1,SP,2,25,0.099,24,c3,0,0,0,0,0,0,303631,301518
0,SP,2,25,-0.901,55,c3,4,4,3,5,5,5,303631,301966
0,SP,2,25,0.099,55,c3,0,0,0,0,0,0,303631,301966
0,SP,2,25,0.099,24,c3,4,4,4,5,4,5,303631,306588
1,CE,2,25,-2.901,24,c4,1,1,1,1,1,3,303293,3660118
0,BA,2,25,0.099,24,c1,0,0,0,0,0,0,303272,300919
0,SP,2,25,0.099,24,c2,4,5,4,5,3,4,303631,306588
0,SP,2,25,-0.901,24,c1,3,4,4,3,3,3,303631,580876
0,MG,2,25,1.099,55,c3,5,5,4,5,5,5,303374,307446
0,SP,2,25,-0.901,24,c5,3,4,4,3,3,3,303631,580876
0,PR,2,25,0.099,24,c4,0,0,0,0,0,0,303441,299417
2,SP,2,25,0.099,24,c1,5,4,4,4,5,4,303631,302369
0,BA,2,25,0.099,24,c2,4,4,4,4,4,4,303272,299452
0,MG,2,25,0.099,24,c3,0,0,0,0,0,0,303374,311189
0,RS,2,25,1.099,55,c5,5,5,5,5,5,4,303546,1849346
0,BA,2,25,0.099,55,c4,4,4,4,4,4,5,303272,304337
1,RN,2,25,1.099,24,c4,5,5,5,5,5,5,303518,1599855
0,RS,2,25,1.099,24,c3,5,5,5,5,5,5,303546,1237761
1,BA,2,25,-2.901,24,c5,3,2,1,2,1,5,303272,304337
0,MT,2,25,0.099,24,c3,4,4,4,4,4,4,488170,2507523
1,RN,2,25,0.099,24,c4,4,5,5,5,4,5,303518,455997
6,DF,2,25,-1.901,24,c1,3,1,1,5,2,5,303322,4828000
0,MT,2,25,0.099,55,c3,4,5,5,4,4,4,488170,2507523
0,RJ,2,25,0.099,24,c3,4,4,4,4,3,5,303506,305732
2,CE,2,25,-2.901,24,c5,1,3,1,2,1,3,303293,1074341
4,CE,2,25,1.099,24,c4,4,5,5,4,4,4,303293,3165362
3,PE,2,25,1.099,24,c1,0,0,0,0,0,0,304560,583377
0,PE,2,25,-0.901,24,c3,2,3,2,2,3,4,304560,305953
0,BA,2,25,0.099,24,c3,5,4,4,4,5,4,303272,3561493
1,BA,2,25,1.099,24,c3,5,5,4,5,5,4,303272,3561493
0,RJ,2,25,-0.901,24,c5,0,0,0,0,0,0,303506,535722
1,SP,2,25,1.099,24,c3,5,4,3,5,5,5,303631,1136633
0,RJ,2,25,0.099,24,c2,3,4,4,3,3,5,303506,4086222
0,BA,2,25,0.099,24,c4,5,5,5,4,4,4,303272,5588457
0,MT,2,25,0.099,24,c3,4,4,3,5,4,5,488170,481327
3,RJ,2,25,-1.901,24,c3,2,2,2,2,1,3,303506,3179446
0,SP,2,25,1.099,24,c4,5,4,4,5,5,5,303631,302706
0,RS,2,25,-0.901,55,c3,5,5,5,5,5,3,303546,306290
0,RS,2,25,-0.901,55,c3,3,3,3,3,3,3,303546,306293
1,RN,2,25,-0.901,24,c5,4,4,3,3,4,5,303518,2406904
0,RJ,2,25,0.099,55,c5,4,4,5,4,4,4,303506,4454170
0,SP,2,25,-0.901,24,c2,2,4,3,3,3,5,303631,2096508
0,SP,2,25,0.099,24,c4,0,0,0,0,0,0,303631,1460655
1,SP,2,25,-0.901,24,c4,4,3,4,3,4,4,303631,2266464
0,RS,2,25,0.099,24,c3,0,0,0,0,0,0,303546,2420715
1,DF,2,25,-0.901,55,c3,3,4,5,2,3,5,303322,2631201
0,MT,2,25,0.099,55,c2,4,5,4,5,4,3,488170,3568350
0,SP,2,25,0.099,24,c3,4,4,3,4,5,4,303631,300824
0,SP,2,25,0.099,24,c3,5,5,5,4,5,4,303631,300656
0,DF,2,25,1.099,24,c3,5,5,5,5,5,5,303322,1488603
0,BA,2,25,1.099,24,c1,5,5,4,5,5,5,303272,306820
1,SP,2,25,-0.901,24,c5,3,3,3,3,3,3,303631,4058932
0,SP,2,25,1.099,24,c3,4,4,5,5,5,4,303631,2477001
0,SP,2,25,-0.901,24,c1,0,0,0,0,0,0,303631,2477001
1,BA,2,25,-0.901,24,c4,3,5,3,2,3,4,303272,306824
0,BA,2,25,0.099,24,c5,0,0,0,0,0,0,303272,306815
0,DF,2,25,-0.901,24,c3,0,0,0,0,0,0,303322,299439
1,RS,2,25,1.099,24,c5,0,0,0,0,0,0,303546,3458814
1,DF,2,25,1.099,24,c1,5,5,5,5,5,5,303322,5525238
0,SP,2,25,1.099,24,c2,4,5,5,5,5,5,303631,311177
0,DF,2,25,1.099,24,c3,5,5,5,5,5,5,303322,299439
1,SP,2,25,1.099,24,c2,5,5,5,5,5,5,303631,311177
0,RJ,2,25,-0.901,55,c3,3,4,3,4,4,4,303506,736663
1,RN,2,25,1.099,24,c5,5,5,5,5,5,5,303518,6366508
0,BA,2,25,-0.901,24,c4,4,3,3,3,3,5,303272,306815
0,BA,2,25,-0.901,24,c1,5,5,3,3,5,5,303272,306815
1,RJ,2,25,0.099,24,c5,4,4,4,4,4,5,303506,305738
2,PE,2,25,0.099,24,c1,5,3,3,4,4,3,304560,508170
0,BA,2,25,1.099,24,c2,0,0,0,0,0,0,303272,3723986
0,RJ,2,25,0.099,24,c1,4,5,4,4,5,5,303506,3253506
0,RJ,2,25,0.099,24,c3,5,5,5,5,5,4,303506,794726
1,RN,2,25,0.099,24,c1,5,5,4,4,4,5,303518,456155
1,RJ,2,25,-0.901,24,c1,3,2,2,1,3,4,303506,305448
6,PE,2,25,1.099,24,c4,4,5,4,5,5,5,304560,1211568
0,RN,2,25,0.099,55,c3,4,4,5,4,4,4,303518,3411816
0,PR,2,25,-0.901,24,c4,5,4,3,5,5,5,303441,483075
2,CE,2,25,1.099,24,c1,5,5,5,5,5,5,303293,307217
0,BA,2,25,0.099,24,c3,4,4,4,3,3,4,303272,2485817
1,MT,2,25,-0.901,24,c1,3,3,2,3,3,4,488170,1794230
1,RJ,2,25,1.099,55,c3,5,5,4,4,5,5,303506,2529741
2,PE,2,25,0.099,24,c3,4,4,4,4,4,4,304560,3874137
0,SP,2,25,0.099,24,c3,4,5,4,4,4,4,303631,3690251
0,CE,2,25,-0.901,24,c4,2,2,3,1,3,3,303293,307469
